"InitialFrequency","InitialLatitudeGradient","InitialLongitudeGradient","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","Distance"
0.0015753396054046557,0.0036414550431768406,0.003078508506238588,0.0020672870778473316,0.013510102676846216,0.01444720246155759,1.6687580594272486,1.7144600440718734,1.3932494667583057,0.9266124745372135,0.04276122331376363
0.006479419746142035,-0.007363956474310844,-0.004314507079984004,0.010239676899484223,0.01935117673892103,0.0006120209822428624,1.5344862376006299,1.497151621421903,0.9071648611878245,1.7521134827537408,0.3860977033284905
0.00032868259175429466,0.00493572493811622,0.0044789230311883905,0.007783096027310124,0.029819644542342188,0.012643537892782181,0.9326246282411413,1.3694531685421152,1.0504843143658829,2.006731018202957,0.10694637400745843
0.0007340667479494204,-0.00563730397561297,0.00793249294166579,0.004775917370402984,0.016920649176941138,0.013601488278842722,2.1003341012840693,1.715331180510231,0.9314618419102834,0.8016575185274907,0.07799336314002017
0.00008025075596148548,-0.0056874582352079515,-0.002348265126076093,0.011984443213365583,0.016974981894406646,0.007474968102756299,1.273828870850734,0.7515482363864551,0.639559425390206,1.8912759885832282,0.1357972611584169
0.0002989578197448755,0.00992152487269151,-0.003250093766558258,0.0016761196439082093,0.021538569403495727,0.0016816148819225696,1.6604900949636536,1.322255315828983,0.695711342255206,1.9092482352178837,0.05011424919899163
0.0012310312668305443,0.0015470514399425,-0.0013324900795876893,0.0023380225673109143,0.00035156871283488657,0.003857921077657417,1.7395064632931008,1.1619823486407077,1.0626423900154576,1.2177704596645298,0.06066690757205775
0.011782235228518217,0.006455623418279293,-0.005132641357576958,0.0036882512595675055,0.035938941786695704,0.01090168608013371,1.2434446829367842,1.6393317679499262,0.9501542630090465,2.017992637653914,0.5362711836843406
0.0012516854624256392,0.0005879987807018576,0.0008186918323066018,0.007803314854348287,0.013978786585958627,0.013766502176310045,1.9371744961203525,0.6251407995632281,0.8608867631221152,0.884292187497308,0.03508684929865137
0.0017520490409972955,0.011876188177653976,0.0006599026771475991,0.004222022539053452,0.0017246915107729777,0.008166190584547766,0.9589450478938848,0.9422144139128907,1.0579068409045116,1.2194335061292936,0.058910703540081766
0.0007129807844366436,0.004123101829090648,-0.0011025411658351202,0.0009923863750598665,0.0162031278533064,0.005562257303215554,1.8790028487368402,1.330942857249861,0.9144725035191403,1.0544480048786191,0.056872453873916824
0.00957339223582487,0.004845507642232703,-0.005578264945600331,0.000013848706130731082,0.03740459497083569,0.0140549566911723,1.9032788074011555,0.9521026216296524,0.9172278388259261,1.9862920098860417,0.37682185720644346
0.0007253426744725676,0.009938977838062687,-0.0014869040290271265,0.010358938974559393,0.038415647062864614,0.011929560622172623,1.499558606291639,1.034511204903093,0.5367928982171916,1.4752995187341411,0.18377060952509372
0.009969556740688853,-0.006502633267691637,0.003198616081925156,0.00920279043462802,0.012838954296437981,0.007416446021034618,0.93270267045638,0.7788105269760793,0.44161267230284207,1.0799061968307258,0.13725267380212378
0.03026802222324493,0.002120395936220108,0.00482706904170254,0.009039676750182427,0.0368773619080928,0.010737446570944843,2.1158203953483317,1.3625640194128377,1.0878796541243243,2.2817279254920755,0.7328462290863871
0.0006106774030111652,0.006953903988875892,0.0027305290530084745,0.005707094673519793,0.014168940158803097,0.014490642652413727,1.6846495598509859,0.606211164929439,1.0075801206326767,1.3859708561158772,0.05150601957685021
