"InitialLatitudeGradient","InitialLongitudeGradient","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","CallErrorRate","InitialFrequency","LogPosterior"
0.0023654699915128183,-0.0013563661281347748,0.014402217594356335,0.006999592701801003,0.03027568874478056,2.180049532511111,1.422608603730875,1.3860653971753134,1.7482456483072448,0.0019297684991463953,0.0007638818365115771,-2688.734116832993
0.0024049555551494493,-0.001359757831143709,0.014401949447863265,0.006948422229751627,0.030126974872985574,2.1795303125711962,1.4266346571418027,1.3861407504318648,1.7489839124180713,0.0018734468008385027,0.0007717374478911283,-2689.048889245211
0.0022080878558430415,-0.001162096864839356,0.014400239370270646,0.007015113734963141,0.03003017168561605,2.17991348235392,1.419862750860668,1.3862108510655036,1.7380913748710964,0.0017970872150317957,0.0007626811944781359,-2688.220079676501
0.002296506751285357,-0.0012428452291148515,0.014397787524708135,0.006972588482892184,0.03004659376176968,2.1793696649468153,1.4238447270906942,1.3861816426258355,1.745963794392473,0.0017883146605033194,0.0007712558532204379,-2688.1002010426855
0.0022583293092623188,-0.0012861337800710243,0.014389047374152883,0.007015351191696882,0.030358554561836094,2.178599657716946,1.4276272321304493,1.3857795727956228,1.760734614654134,0.0018032501241424111,0.0007741865337121254,-2686.9803603303308
0.0022779126188060637,-0.0012187367013930016,0.014404305817656114,0.0070618134006520126,0.03008640916336942,2.1799031978738714,1.4207761439949873,1.3861857135818654,1.7446051915429668,0.0017962626195443111,0.0007622459717688024,-2686.8191308641635
0.0021549360206134446,-0.0011043917890422366,0.014404326020189566,0.007111216624838954,0.030134738616639956,2.1807193374255505,1.4144906139109725,1.38618588186905,1.7377298248656472,0.001792250255541044,0.0007555057245768827,-2687.262932132309
0.0022864729270555394,-0.0012472864191536027,0.014393936284137727,0.00709176328822981,0.030085242689305618,2.181890508420552,1.4119324113991039,1.3860811115039138,1.740038453556444,0.0017277754244369187,0.0007810678147398148,-2685.924599743902
0.0023582861030412745,-0.0012976626873619007,0.014369593564929109,0.006982735891972579,0.030284281358214468,2.1800062367987763,1.428389451554294,1.3856832051194696,1.7706501129361747,0.001728382872989772,0.0008127132887845287,-2685.9730174131437
0.002471534323665708,-0.0013892760996201733,0.014363253475134178,0.006933862605439638,0.030481868648440297,2.1792387402944158,1.4360111215763962,1.3854281941825357,1.7934824842312516,0.0018181993022810352,0.0008255010653150197,-2685.6164011991427
0.0025588146599034335,-0.0016457313686706028,0.01432746866388377,0.006958814903131445,0.031235481390781396,2.175841123614126,1.4498088425468163,1.3847852234583384,1.827976602613758,0.0018156418255118186,0.0008397008625646748,-2687.4938044372666
