"OriginLatitude","OriginLongitude","OriginTimeBP","SelectionBase","SelectionDairying","Migration","SelectionMultiplierBritishIsles","SelectionMultiplierRhineDanube","SelectionMultiplierMediterranean","SelectionMultiplierBaltic","DairyingLeadYears","CallErrorRate","Dominance","InjectFrequency","LogPosterior"
52.35869175188425,4.175404701576033,6768.36299476323,0.01771562900400839,0.03321218047961195,0.21554664665312687,2.198866056594511,0.8658017381459671,1.3943054105711155,2.323388013881771,82.77166259963427,0.018636746705569675,0.9667289114283059,0.005168644695769095,-2851.230720139841
52.41501646277082,4.182876788270049,6765.522620057393,0.017895399913288257,0.033014321861783026,0.21572998456786804,2.1988412569410016,0.8724839865781726,1.3942379547065906,2.323077124876831,81.46289411769887,0.0186475025737516,0.9661468280156384,0.00508362770420056,-2851.1755099808474
52.41972300075596,4.187252051898927,6758.009800195402,0.017857596082026857,0.03325615630319856,0.2171162729470988,2.1988548229638796,0.8717630824250361,1.3943167069222875,2.320990904657852,82.9498693644137,0.01865218261174992,0.9665359254101652,0.004978414578640692,-2851.1340951067277
52.43380350058811,4.174872567503687,6768.300019253638,0.018062308350623835,0.03312730135720315,0.21711715660112552,2.1988360911567915,0.8787979234662965,1.3941544301454654,2.3210163379150375,83.52442750922077,0.01864972748986773,0.9661862269999889,0.004839482024910707,-2851.0502793649043
52.4714759131228,4.1393148689069506,6775.058685136516,0.018339816199175865,0.03293675131785782,0.21563426733251032,2.198792875795533,0.8847653425817197,1.393948402596842,2.3220361102882667,81.725804735858,0.018661284883590756,0.9652497156981797,0.00480458454143515,-2851.1179988198023
52.53125560397252,4.135535289820886,6759.198626472061,0.018018765454119495,0.033493270709032165,0.2154664507567743,2.19883221341214,0.8729693626736366,1.3940785696749738,2.3207760268814406,83.2579331287546,0.018599610267197485,0.9655055838534691,0.004914284826883362,-2851.701390690657
52.56645306596572,4.116497346712265,6785.336243596567,0.01812133313832201,0.03333652812363562,0.21610035532568275,2.1988385544021485,0.8792791540622886,1.394054858631783,2.3224804053115395,82.54257352616192,0.018648412326937626,0.9655679641818592,0.004766077358301095,-2851.3616439462435
52.510816263777656,4.069569309372337,6803.740150719106,0.01786632350713883,0.03343429635371986,0.2152690924848464,2.198884455109905,0.8689373120178281,1.3942467518917838,2.3232354440229455,82.52307609797272,0.018647275806777476,0.9658986167259831,0.004895040587062716,-2851.33881050809
52.5279212251303,4.026016477682372,6770.009447210224,0.01800478742041374,0.03328458679441494,0.21240323934767838,2.198758191811922,0.8984148815074524,1.393634639543076,2.323548847108998,85.49853055902098,0.01839547754543746,0.9633085034654713,0.004812664854254078,-2851.4834607238436
52.44599701743538,4.025465133401234,6784.49372316446,0.017665458714538947,0.03314276129239698,0.2132006738913646,2.1988327639497673,0.8838019201358871,1.393980645211479,2.3269780947379504,83.34074416366057,0.018503356894724862,0.9647073551369983,0.005028195640229861,-2851.082082775627
52.400425156811394,4.066907136432015,6790.3711378682065,0.018058111911949958,0.03274143730970714,0.2142144555248839,2.1988070678677074,0.889627041475737,1.3940137310550993,2.3284021684641942,80.83070624896166,0.018621024608910963,0.9648150798942238,0.005007320357053461,-2851.0067633740955
52.34415807026413,4.002091640279675,6859.55204182445,0.018452141710057723,0.03247746128453,0.21258170888465616,2.1988148373186087,0.8933762406361445,1.39388818526777,2.3337748090939225,79.05908586449087,0.018734509014683678,0.9649074580663998,0.004865629914642747,-2851.1155191587286
52.3317817448617,3.991718996651672,6883.039081957018,0.019034432914685366,0.0316255788840159,0.21279487758701587,2.198748606766662,0.9075179445083058,1.3935943520529843,2.336667449106849,75.44217851181969,0.018854172616871872,0.9647040170227089,0.004757991781950176,-2851.757487468444
52.28221896431059,3.971895820740766,6857.764741434185,0.01843641815164916,0.032044518235184,0.21223046431727496,2.19877295527605,0.9085594948119251,1.3934995966193675,2.335389081012391,79.21197080729083,0.018669815535444032,0.9645940625344422,0.00472280655275237,-2851.828208491322
52.317374807942656,4.041477121972562,6799.042755387611,0.018278273844091003,0.032537081419421535,0.2112137040355003,2.1987208455148197,0.9130306042058085,1.393369537356624,2.3321447678001257,81.09484689053006,0.018524953651965492,0.9636152227267663,0.004850749331336698,-2850.9584497208166
52.32672745239767,4.027663865069782,6792.056885888607,0.01803057029603848,0.03246451802269164,0.21172741127486988,2.1987321596933027,0.9125635806731639,1.3935240882360014,2.3315569955934663,81.05946181347652,0.01850623240055073,0.9639361739642147,0.004875138290033544,-2850.971701277523
